cd,estimate,sd,q025,q975,pop
CA-14,0.7641457,0.020536706,0.7224467,0.802538,728910.0
CA-15,0.76173097,0.020079963,0.7210913,0.799626,723610.0
CA-16,0.7547767,0.019876296,0.71435475,0.79260516,751903.0
CA-17,0.762136,0.023625601,0.71291155,0.80618805,763050.0
CA-18,0.78214544,0.019176813,0.74398434,0.8183747,766446.0
CA-19,0.7603448,0.01834839,0.72381073,0.7954159,741670.0
CA-20,0.78493816,0.017566409,0.75026834,0.8183605,816301.0
CA-21,0.7838574,0.019531041,0.7447625,0.82058144,781030.0
CA-22,0.78852814,0.01996001,0.74785846,0.8255612,801190.0
CA-23,0.77818286,0.0182783,0.74210757,0.81312746,758159.0
CA-24,0.76745844,0.018041285,0.73196363,0.8021709,759754.0
CA-25,0.7728706,0.01982182,0.73281157,0.81002444,792547.0
CA-26,0.7689597,0.01820003,0.7329443,0.80368847,752072.0
CA-27,0.7710861,0.018410383,0.73467565,0.8061482,748947.0
CA-28,0.7534874,0.02039251,0.71189713,0.7920617,750473.0
CA-29,0.7767937,0.019176364,0.73848945,0.8126757,724188.0
CA-30,0.7622335,0.017783172,0.7271377,0.7962173,742465.0
CA-31,0.77212906,0.019610543,0.7323274,0.8087999,724902.0
CA-32,0.7567529,0.01811938,0.72096944,0.7917826,763383.0
CA-33,0.7758951,0.019497419,0.7370532,0.8125831,783085.0
CA-34,0.77125376,0.019702297,0.7314669,0.8080063,757957.0
CA-35,0.776076,0.019386485,0.7375219,0.812452,764991.0
CA-36,0.7484401,0.018687006,0.7116561,0.7844878,755979.0
CA-37,0.7562413,0.019646171,0.7173081,0.79424596,745172.0
CA-38,0.7645023,0.020081203,0.72368735,0.80232304,723153.0
CA-39,0.7747702,0.019451728,0.7360156,0.8116677,781393.0
CA-40,0.760049,0.01836976,0.72328067,0.795402,744040.0
CA-41,0.76871014,0.018099545,0.73302513,0.803468,824261.0
CA-42,0.77333724,0.019496093,0.73449683,0.80993474,722832.0
CA-43,0.7576768,0.020159451,0.71765494,0.79622966,719904.0
CA-44,0.7641771,0.01958957,0.72581285,0.8013819,745315.0
CA-45,0.76992434,0.020387465,0.7284221,0.8079909,741955.0
CA-46,0.7821548,0.019353015,0.7433482,0.8183309,763482.0
CA-47,0.75935423,0.018925158,0.7215614,0.7953412,756374.0
CA-48,0.7790231,0.01743208,0.74439096,0.8121587,768427.0
CA-49,0.7621465,0.017901612,0.72692204,0.7967483,748742.0
CA-50,0.75468904,0.018321365,0.7185238,0.7899972,760799.0
CA-51,0.76639175,0.017851476,0.7304301,0.8003579,766663.0
CA-52,0.7707796,0.019403776,0.73231953,0.80729043,756424.0
CO-01,0.735741,0.027782883,0.6745654,0.7862986,737571.0
CO-02,0.73323005,0.027784593,0.6728673,0.7835542,728480.0
CO-03,0.7508579,0.026969194,0.69064236,0.79919124,742989.0
CO-04,0.75129426,0.026822714,0.69231355,0.7999585,789556.0
